doc,sdg,score_a,score_b,score_c,score_a_norm,score_b_norm,score_c_norm,sc,sc_rank,rank_a,rank_b,rank_c,rc,rc_rank,fuzz,rc2,rc_rank2
wp138_2014,14,4.444785296472284e-06,0.0037817835473021935,0.0,0.0,0.0,0.0,0.0012620761108662218,17,17,17,12,15.333333333333334,17,838,722.0006868402419,17
wp138_2014,15,0.04970822131102677,0.014496836931325072,0.0072,0.15420939666460193,0.020023557126030617,0.01588702559576346,0.023801686080783948,8,5,15,6,8.666666666666666,8,-250,285.99998978868723,8
wp138_2014,16,0.003911518630616094,0.024896741686406106,0.0,0.012121966227231915,0.03945818610129564,0.0,0.0096027534390074,13,12,9,12,11.0,12,-415,368.9998514281955,12
wp138_2014,17,0.3223179846912572,0.10474489930597271,0.3381,1.0,0.1886729485669415,0.7460282436010591,0.2550542946657433,1,1,2,2,1.6666666666666667,1,-771,8.999999997862334,1
wp139_2015,1,0.07121126478922651,0.03705127302057983,0.24710000000000001,0.2341261443607172,0.11179961297537411,0.8035772357723577,0.11845417926993546,3,5,8,2,5.0,3,781,93.00003152823382,3
wp139_2015,2,1.345007332820362e-06,0.06772688198701983,0.0086,2.6792013415128356e-08,0.205858707667571,0.02796747967479675,0.02544274233145088,11,15,5,12,10.666666666666666,12,523,394.0003186910766,13
wp139_2015,3,1.3417165728418927e-06,0.0885873515658914,0.0144,1.5972553711069313e-08,0.2698221284293034,0.04682926829268293,0.03432956442748808,8,16,3,9,9.333333333333334,9,852,346.0006047440097,10
wp139_2015,4,0.030556988927238224,0.023278976957153027,0.0144,0.10046179255007866,0.06957030626540633,0.04682926829268293,0.02274532196146375,12,9,12,9,10.0,11,-501,305.99991065520743,9
wp139_2015,5,0.05426691433991078,0.015239777461390863,0.0172,0.1784159989543953,0.04492010853180582,0.0559349593495935,0.02890223060043388,10,6,13,8,9.0,8,-742,268.9999518169133,7
wp139_2015,6,2.6345204240030056e-05,0.00734950558218689,0.0,8.222319187267174e-05,0.02072656014470908,0.0,0.002458616928808973,16,13,16,15,14.666666666666666,16,17,650.0000073811661,16
wp139_2015,7,0.010205320807174258,0.027038314850854762,0.005699999999999999,0.033548965550814436,0.08109737714802528,0.018536585365853658,0.014314545219343005,13,11,10,13,11.333333333333334,13,-959,389.99972153013243,12
wp139_2015,8,0.008933064461956255,0.07580560272730552,0.11779999999999999,0.029366002846034397,0.23063008742839902,0.3830894308943089,0.06751288906308726,5,12,4,4,6.666666666666667,6,890,176.0003184857292,6
wp139_2015,9,0.1035709316968771,0.02433448336576928,0.0,0.34051923119622685,0.07280675309014165,0.0,0.04263513835421546,7,3,11,15,9.666666666666666,10,794,355.0000080810622,11
wp139_2015,10,0.19572294597588244,0.044722075057206,0.3075,0.6434993973775842,0.1353202118954304,1.0,0.1826483403443628,2,2,7,1,3.3333333333333335,2,-14,53.99999995984887,2
wp139_2015,11,3.998266007291245e-06,0.029694246290983013,0.0,8.750255742373053e-06,0.08924112767947553,0.0,0.009899414852330101,15,14,9,15,12.666666666666666,15,370,502.0001914503818,15
wp139_2015,12,0.09790715331890072,0.04719414955785559,0.023,0.32189769017403985,0.1429002110340669,0.07479674796747968,0.056033767625585436,6,4,6,7,5.666666666666667,5,-479,100.99998934454644,4
wp139_2015,13,0.05318736482530881,0.014023368424977109,0.0316,0.17486662356749585,0.04119029397895838,0.10276422764227644,0.03293691108342864,9,7,14,5,8.666666666666666,7,-937,269.9999101728406,8
wp139_2015,14,1.3368584891719089e-06,0.0005899268694731948,0.0,0.0,0.0,0.0,0.0001970879093207889,17,17,17,15,16.333333333333332,17,622,803.0005098025056,17
wp139_2015,15,0.019486469557139625,0.011788705274972677,0.0115,0.06406380575934856,0.03433825746156164,0.03739837398373984,0.014258391610704099,14,10,15,11,12.0,14,-907,445.99979060310477,14
wp139_2015,16,0.050763907838068306,0.15885419646314303,0.0287,0.16689870874249368,0.48527786152145475,0.09333333333333334,0.07943936810040378,4,8,2,6,5.333333333333333,4,-966,103.99987143805693,5
wp139_2015,17,0.3041533064096748,0.32672116454323785,0.1724,1.0,1.0,0.5606504065040651,0.2677581569843042,1,1,1,3,1.6666666666666667,1,-856,11.0,1
wp13_2006,1,0.5989039521577257,0.2388794366330822,0.6615000000000001,1.0,0.6367227282602357,1.0,0.499761129596936,1,1,2,1,1.3333333333333333,1,-963,5.999999997329997,1
wp13_2006,2,0.008186761853325945,0.035702812241309334,0.0,0.013663297025442295,0.09516429014259142,0.0,0.014629858031545094,8,8,6,11,8.333333333333334,6,926,221.00012329587224,5
wp13_2006,3,0.018046504130917265,0.3751702680471138,0.2615,0.030126379275083475,1.0,0.3953136810279667,0.21823892405934367,2,5,1,2,2.6666666666666665,2,870,30.000035005299104,2
wp13_2006,4,0.2119667804266381,0.04872061287252936,0.0308,0.3539203861210223,0.12986267042464847,0.04656084656084655,0.09716246443305582,3,2,5,3,3.3333333333333335,3,-794,37.999997766617824,3
wp13_2006,5,7.832049308995793e-06,0.015351046305709548,0.0,6.713487391943189e-06,0.040917544947303146,0.0,0.005119626118339515,12,12,8,11,10.333333333333334,11,-613,328.9997805709066,10
wp13_2006,6,0.0285142017730728,0.019595843200848943,0.0308,0.04760458128030679,0.052231866088034734,0.04656084656084655,0.02630334832464058,7,4,7,3,4.666666666666667,4,-293,73.99999347311592,4
wp13_2006,7,0.015577576048581353,0.0,0.0,0.02600394230425886,0.0,0.0,0.005192525349527118,11,6,16,11,11.0,13,646,413.00004212770205,13
wp13_2006,8,7.4919242882829575e-06,0.009419960233049038,0.0154,6.145571311227513e-06,0.02510849349039056,0.023280423280423276,0.008275817385779108,9,13,9,5,9.0,8,656,275.0002844775366,8
wp13_2006,9,3.8113407645881232e-06,0.0008140706374239913,0.0,0.0,0.002169869807811531,0.0,0.0002726273260628598,16,17,14,11,14.0,16,488,606.000399826441,17
wp13_2006,10,0.014704188243019351,0.00156999337217484,0.0,0.024545622718007618,0.004184748915065094,0.0,0.005424727205064731,10,7,13,11,10.333333333333334,11,605,339.0000579487936,11
wp13_2006,11,0.0002797037565700882,0.1637834346044718,0.0,0.00046066513764574264,0.43655760744853034,0.0,0.05468771278701396,4,10,3,11,8.0,5,-777,229.99982108161572,6
wp13_2006,12,3.81224134915837e-06,0.0033725783550422497,0.0,1.5037307705723489e-09,0.008989460632362056,0.0,0.0011254635321304694,14,16,11,11,12.666666666666666,15,-757,497.99946247541016,15
wp13_2006,13,1.212360582554875e-05,0.07895590599894668,0.0,1.3879217075524218e-05,0.21045352663455574,0.0,0.026322676534924077,6,11,4,11,8.666666666666666,7,459,258.0001331869597,7
wp13_2006,14,3.8154419244195794e-06,0.0,0.0,6.847819113653539e-09,0.0,0.0,1.2718139748065265e-06,17,15,16,11,14.0,16,496,602.0003025706578,16
wp13_2006,15,0.0996821341904836,0.0005233311240582801,0.0,0.16643563101145303,0.0013949163050216982,0.0,0.03340182177151396,5,3,15,11,9.666666666666666,9,-278,354.99999708188386,12
wp13_2006,16,4.024201807324546e-06,0.0030236909390033958,0.0,3.554199243400712e-07,0.008059516429014256,0.0,0.00100923838027024,15,14,12,11,12.333333333333334,14,-462,460.9997608629105,14
wp13_2006,17,0.004095286614397614,0.005117015435236516,0.0,0.0068316485416948375,0.01363918164910105,0.0,0.003070767349878043,13,9,10,11,10.0,10,141,302.0000251269723,9
wp140_2015,1,0.11341264580573567,0.13681226375472486,0.21050000000000002,0.4833420900138013,0.42519171153532376,0.4998812633578723,0.15357496985348684,4,4,3,3,3.3333333333333335,1,-940,33.99997914085213,1
wp140_2015,2,0.001222732056903854,0.01007979840403192,0.0,0.005193786076349173,0.03132648066568772,0.0,0.003767510153645258,13,14,9,10,11.0,12,-174,376.99990996664184,12
wp140_2015,3,4.0925529316291905e-06,0.0,0.0,0.0,0.0,0.0,1.3641843105430636e-06,17,17,14,10,13.666666666666666,17,467,585.0003826207839,17
wp140_2015,4,0.0641023054953251,0.0,0.0,0.27318366490986107,0.0,0.0,0.021367435165108365,9,6,14,10,10.0,10,-661,331.99995702141126,11
wp140_2015,5,0.13821528876811576,0.0,0.0,0.5890498249549178,0.0,0.0,0.046071762922705255,5,3,14,10,9.0,8,190,305.0000019769057,10
wp140_2015,6,0.007463819989430315,0.0,0.0,0.03179301866282667,0.0,0.0,0.0024879399964767715,14,13,14,10,12.333333333333334,14,53,465.0000230016674,14
wp140_2015,7,0.0005195377093022973,0.0,0.0,0.002196803786151195,0.0,0.0,0.00017317923643409908,15,15,14,10,13.0,15,-177,520.9998920603724,15
wp140_2015,8,0.042373301935038986,0.251837463250735,0.4211,0.18057564114524835,0.7826725403817917,1.0,0.23843692172859132,1,7,2,1,3.3333333333333335,1,115,54.000010965523785,2
wp140_2015,9,0.013193945222895256,0.049611507769844604,0.0,0.05621455149210017,0.15418502202643175,0.0,0.020935150997579952,10,12,6,10,9.333333333333334,9,880,280.0003149444779,8
wp140_2015,10,0.23463822766325437,0.021734565308693825,0.36840000000000006,1.0,0.06754772393538913,0.8748515791973405,0.20825759765731608,2,1,8,2,3.6666666666666665,3,531,69.00000007066775,3
wp140_2015,11,0.033416979853066235,0.09145317093658129,0.0,0.14240420424941233,0.2842225485397292,0.0,0.04162338359654918,7,8,4,10,7.333333333333333,6,-928,179.99987647734343,6
wp140_2015,12,0.19448300033036375,0.3217660646787064,0.0,0.8288602495369652,1.0,0.0,0.17208302166969003,3,2,1,10,4.333333333333333,4,-320,104.9999991127717,4
wp140_2015,13,0.032844268549468224,0.04535909281814365,0.0,0.13996333475133726,0.14096916299559475,0.0,0.02606778712253729,8,9,7,10,8.666666666666666,7,316,230.0000562703103,7
wp140_2015,14,0.02545192835600546,0.0,0.0,0.10845751744991623,0.0,0.0,0.008483976118668487,12,11,14,10,11.666666666666666,13,-340,416.99990117476193,13
wp140_2015,15,1.223418668388384e-05,0.0,0.0,3.469927233062883e-05,0.0,0.0,4.07806222796128e-06,16,16,14,10,13.333333333333334,16,728,552.0005170988982,16
wp140_2015,16,0.02602562415715383,0.00897732045359093,0.0,0.11090258283172277,0.027900146842878126,0.0,0.011667648203581585,11,10,10,10,10.0,10,144,300.000033190388,9
wp140_2015,17,0.07262006736832542,0.06236875262494751,0.0,0.3094859781644749,0.1938325991189428,0.0,0.044996273331090984,6,5,5,10,6.666666666666667,5,783,150.00003153627173,5
wp141_2015,1,0.0024776865453745244,0.03521075138226061,0.0139,0.0,0.09096872832097425,0.032512772875058056,0.017196145975878378,15,17,11,14,14.0,15,984,606.0008059845042,15
wp141_2015,2,0.04898487002682334,0.10363841316967642,0.1042,0.301567559962996,0.35198318886262153,0.451927542963307,0.08560776106549993,4,8,2,3,4.333333333333333,4,-689,76.99990830310117,4
wp141_2015,3,0.13754844385866222,0.273522775488342,0.22219999999999998,0.8758423034060979,1.0,1.0,0.21109040644900137,1,4,1,1,2.0,1,-968,17.999978529087343,1
wp141_2015,4,0.008042301803109006,0.019154545325792877,0.0139,0.0360827579695774,0.029723000311235617,0.032512772875058056,0.013698949042967293,17,15,14,14,14.333333333333334,17,-642,616.9996084904105,17
wp141_2015,5,0.003369447754229131,0.035997993677374315,0.0069,0.005782466958705573,0.09397163120567374,0.0,0.015422480477201147,16,16,10,16,14.0,15,683,612.0004849393185,16
wp141_2015,6,0.13762142998203408,0.08867798442475136,0.09720000000000001,0.8763155689424896,0.29491725768321514,0.419414770088249,0.10783313813559514,2,3,3,4,3.3333333333333335,2,-420,33.99999584309376,2
wp141_2015,7,0.012090719739461504,0.042040698498396985,0.0278,0.06233400406499493,0.1170212765957447,0.09707385044124477,0.02731047274595283,13,14,8,12,11.333333333333334,12,-616,403.9996812890534,12
wp141_2015,8,0.0159230392855711,0.05474587273747029,0.0556,0.08718399858207344,0.16548463356974003,0.2261960055736182,0.04208963734101379,10,13,6,8,9.0,9,-419,268.9998183464417,8
wp141_2015,9,0.052757883942511505,0.023654348786567348,0.0347,0.32603299766713845,0.046887312844759665,0.12912215513237343,0.03703741090969295,11,7,12,10,9.666666666666666,10,992,293.00009494185565,9
wp141_2015,10,0.032943881610343666,0.011362350945512701,0.048600000000000004,0.19755262347297917,0.0,0.19368323269856016,0.030968744185285457,12,12,17,9,12.666666666666666,13,697,514.0002499760291,14
wp141_2015,11,0.15669581095887414,0.03745338105372845,0.0347,1.0,0.0995231456224364,0.12912215513237343,0.07628306400420086,5,1,9,10,6.666666666666667,5,-827,181.9999998528145,6
wp141_2015,12,0.15312079932475553,0.052060226150349095,0.11109999999999999,0.976818472875905,0.15524034672970846,0.48397584765443563,0.10542700849170154,3,2,7,2,3.6666666666666665,3,-871,56.99999750202646,3
wp141_2015,13,0.0349987882262242,0.014625385063198392,0.0833,0.21087729995763663,0.01244670748216845,0.3548536925220622,0.04430805776314086,9,11,16,5,10.666666666666666,11,-887,401.9997420117905,11
wp141_2015,14,0.04137016168420586,0.014977644428175832,0.0139,0.2521913379944261,0.013790386130811662,0.032512772875058056,0.023415935370793898,14,9,15,14,12.666666666666666,13,-775,501.9998615971283,13
wp141_2015,15,0.054960918134747946,0.019625878905885574,0.0625,0.340318181076123,0.03152088258471238,0.25824431026474687,0.04569559901354451,8,6,13,6,8.333333333333334,7,315,241.0000204551032,7
wp141_2015,16,0.039929759201639665,0.08693920041642293,0.0625,0.24285130427242277,0.28828473863934867,0.25824431026474687,0.0631229865393542,6,10,4,6,6.666666666666667,5,660,152.00015198537088,5
wp141_2015,17,0.06716405792143257,0.08631254954609469,0.0069,0.4194472706892528,0.2858944050433414,0.0,0.053458869155842415,7,5,5,16,8.666666666666666,8,-464,305.9999813118577,10
wp146_2015,1,0.03269839470192186,0.033720223186316046,0.0557,0.09967464598007872,0.10140913284599053,0.20539968237162523,0.04070620596274597,9,11,10,6,9.0,7,-87,256.99997473732657,7
wp146_2015,2,0.005256695786265203,0.03445591208864761,0.0387,0.016019857576603312,0.10422991375778522,0.1154049761778719,0.02613753595830427,15,16,9,12,12.333333333333334,15,-379,480.9997309250405,14
wp146_2015,3,1.6217291944218272e-06,0.19470197587694466,0.0339,0.0,0.7186459209745777,0.08999470619375333,0.07620119920204636,2,17,2,14,11.0,13,696,489.00056988635635,15
wp146_2015,4,0.3280366265313416,0.26808203623513316,0.20579999999999998,1.0,1.0,1.0,0.2673062209221582,1,1,1,1,1.0,1,-91,3.0,1
wp146_2015,5,0.05908734807351966,0.09865963069969719,0.0412,0.18012018680738823,0.3504000317931742,0.12863949179460035,0.06631565959107229,5,6,3,11,6.666666666666667,5,296,166.00001909592066,5
wp146_2015,6,0.034289219138889396,0.04247322923500199,0.0605,0.10452420292881666,0.13496993864951387,0.2308099523557438,0.0457541494579638,7,10,6,5,7.0,6,-563,160.99987032822793,4
wp146_2015,7,0.025771079603842246,0.027616874823089492,0.046,0.07855703658879502,0.07800765362500343,0.1540497617787189,0.03312931814231058,14,14,12,9,11.666666666666666,14,168,421.00008695901386,13
wp146_2015,8,0.0586043056973724,0.06377753227118706,0.0872,0.17864765378781428,0.21665497039745357,0.3721545791424034,0.06986061265618648,4,7,4,3,4.666666666666667,2,-199,73.99998102101985,2
wp146_2015,9,0.029060731371016703,0.018712087298433187,0.0194,0.08858539246245734,0.04386488676589758,0.013234515616728441,0.0223909395564833,16,12,13,15,13.333333333333334,16,120,538.0000429912105,16
wp146_2015,10,0.04264350686013589,0.007271670121485752,0.0557,0.12999187436310566,0.0,0.20539968237162523,0.03520505899387388,13,9,17,6,10.666666666666666,12,-187,405.9999665655309,12
wp146_2015,11,0.04593698576689847,0.03694995863328874,0.0387,0.14003189710015781,0.11379259557064828,0.1154049761778719,0.04052898146672907,10,8,8,12,9.333333333333334,8,248,272.00003303790953,8
wp146_2015,12,0.09416678917026333,0.030655332728462093,0.0872,0.28705828970254016,0.08965771934382,0.3721545791424034,0.07067404063290848,3,2,11,3,5.333333333333333,3,-592,133.99999818686177,3
wp146_2015,13,0.07792220050118184,0.01409693278006705,0.0969,0.23753738970322655,0.026169445487481926,0.42350449973530974,0.06297304442708296,6,3,14,2,6.333333333333333,4,606,209.00000630529016,6
wp146_2015,14,0.027015516644488993,0.01019838841506246,0.0194,0.08235064709508025,0.011221633316144336,0.013234515616728441,0.018871301686517152,17,13,16,15,14.666666666666666,17,716,650.0003108776217,17
wp146_2015,15,0.06369061616833298,0.013501583246843755,0.0436,0.19415304314108883,0.023886754265907268,0.14134462678665963,0.040264066471725576,11,4,15,10,9.666666666666666,10,445,341.0000101415625,10
wp146_2015,16,0.01499995833285834,0.06268448965836325,0.0533,0.04572175647141712,0.21246402266362188,0.19269454737956593,0.043661482663740536,8,15,5,8,9.333333333333334,8,146,314.0000889653412,9
wp146_2015,17,0.0608184039224765,0.04244214270197676,0.0169,0.1853972329262953,0.13485074655800133,0.0,0.04005351554148442,12,5,7,17,9.666666666666666,10,705,363.0000284335808,11
wp149_2017,1,0.02366129004900366,0.048572787133388994,0.0387,0.03643619845223395,0.2545533895171091,0.07017225747960108,0.03697802572746422,7,7,7,6,6.666666666666667,4,-492,133.99995304110857,3
wp149_2017,2,0.000862162835823281,0.03846806923244478,0.0593,0.0013248479133410112,0.19779629131953774,0.10752493200362648,0.03287674402275602,9,13,11,3,9.0,10,900,299.00039039037836,10
wp149_2017,3,1.8890026957368767e-06,0.0765533716068553,0.0129,0.0,0.4117172803009944,0.023390752493200363,0.029818420203183676,11,17,5,12,11.333333333333334,12,-774,457.9993662193921,14
wp149_2017,4,0.0007025559930572686,0.020473604178532966,0.0129,0.0010790485126725637,0.09672334400032516,0.023390752493200363,0.011358720057196745,16,15,14,12,13.666666666666666,16,582,565.0003549204959,16
wp149_2017,5,0.0007979582074268171,0.0032535182932913495,0.0,0.0012259708294610474,0.0,0.0,0.0013504921669060556,17,14,17,17,16.0,17,746,774.0003864836103,17
wp149_2017,6,0.02243717789039144,0.17327377204639163,0.0155,0.03455102843243129,0.9549852190271438,0.028105167724388033,0.07040364997892769,2,9,2,11,7.333333333333333,6,-920,205.99983626043922,6
wp149_2017,7,0.003846316591180809,0.020525872762088074,0.0206,0.005920535616058816,0.097016930932545,0.03735267452402539,0.01499072978442296,14,12,13,10,11.666666666666666,14,-321,412.999884998575,13
wp149_2017,8,3.695777048476781e-06,0.10248582623867752,0.049,2.7824875509733522e-06,0.5573770491803279,0.08884859474161379,0.05049650733857534,5,16,3,4,7.666666666666667,7,-89,280.99993682846633,9
wp149_2017,9,0.026868749003514585,0.04129097481044757,0.028399999999999998,0.041375782965181386,0.21365224402042463,0.05149592021758839,0.03218657460465405,10,6,8,9,7.666666666666667,7,399,181.00002578994284,5
wp149_2017,10,0.023499450221870603,0.016028362180185326,0.0026,0.03618696018760698,0.07175490459553882,0.00471441523118767,0.014042604134018642,15,8,15,16,13.0,15,332,545.0000443862806,15
wp149_2017,11,0.01952712254464127,0.03998167256585558,0.0052,0.030069454538096223,0.20629803613505018,0.00942883046237534,0.021569598370165616,13,10,9,15,11.333333333333334,12,-138,405.99996819977014,12
wp149_2017,12,0.07467986460532931,0.09315588407409202,0.030899999999999997,0.11500635767333825,0.5049717817790915,0.05602901178603807,0.06624524955980711,3,2,4,8,4.666666666666667,2,-343,83.9999990413942,2
wp149_2017,13,0.06297106858172569,0.015611244450276174,0.0825,0.09697445506017702,0.06941199980705487,0.14959202175883954,0.053694104344000626,4,3,16,2,7.0,5,320,269.00000339113444,8
wp149_2017,14,0.6493396918287568,0.1812879531364842,0.5515,1.0,1.0,1.0,0.4607092149884136,1,1,1,1,1.0,1,-47,3.0,1
wp149_2017,15,0.04444185985377209,0.038707298518716224,0.0438,0.06843890908193519,0.19914001612469778,0.07941976427923844,0.042316386124162775,6,4,10,5,6.333333333333333,3,-779,140.99998254186505,4
wp149_2017,16,0.010689175591533978,0.028819154686164066,0.0361,0.01645874696086508,0.143599390844755,0.06545784224841342,0.025202776759232683,12,11,12,7,10.0,11,643,314.0001867936721,11
wp149_2017,17,0.035669971422228046,0.061510634086108226,0.0103,0.054929933640544194,0.32722386455253966,0.018676337262012694,0.035826868502778754,8,5,6,14,8.333333333333334,9,827,257.00003332849525,7
wp14_2006,1,0.07364526917974934,0.12961330138366353,0.028999999999999998,0.37207780406021734,0.7894477121484158,0.046534017971758664,0.07741952352113762,6,6,2,8,5.333333333333333,5,61,104.00000393487315,6
wp14_2006,2,0.08721131386568229,0.12743399394465885,0.028999999999999998,0.44074442813653886,0.776174002942463,0.046534017971758664,0.08121510260344704,4,5,3,8,5.333333333333333,5,-396,97.99998406265429,5
wp14_2006,3,0.0004538585898824802,0.039757839299332604,0.0435,0.0016082093520782014,0.24215674579506147,0.069801026957638,0.027903899296405025,11,15,11,5,10.333333333333334,10,280,371.0001706884681,11
wp14_2006,4,0.04914969587149697,0.017434068456258233,0.0,0.2480896879340861,0.1061872918080509,0.0,0.022194588109251734,12,9,12,14,11.666666666666666,12,-395,420.99992955848865,12
wp14_2006,5,0.00013613451027170778,0.004406657065196964,0.0,0.0,0.02684003340093046,0.0,0.0015142638584895573,16,17,16,14,15.666666666666666,16,283,741.0002319209809,17
wp14_2006,6,0.020716380174890803,0.006658948454075412,0.0,0.10417008237604515,0.04055827269473936,0.0,0.009125109542988738,15,12,15,14,13.666666666666666,15,86,565.000030825488,15
wp14_2006,7,0.00040179834952028774,0.0,0.0,0.0013446984292533322,0.0,0.0,0.00013393278317342926,17,16,17,14,15.666666666666666,16,45,741.0000319770702,16
wp14_2006,8,0.062004350499047206,0.11711915222167926,0.6232,0.3131555016901194,0.7133484432780627,1.0,0.2674411675735755,1,7,4,1,4.0,3,604,66.00005760458774,3
wp14_2006,9,0.19770001461095316,0.06218282747555716,0.0725,1.0,0.37874269354646317,0.11633504492939666,0.11079428069550344,2,1,7,2,3.3333333333333335,2,-994,53.9999999052225,2
wp14_2006,10,0.14323829165687377,0.05248818193212383,0.0435,0.724333603256198,0.3196946200644161,0.069801026957638,0.0797421578629992,5,2,8,5,5.0,4,-615,92.99999821301147,4
wp14_2006,11,0.004512810478826138,0.08500513113713046,0.0435,0.022153219335052602,0.5177486074399297,0.069801026957638,0.04433931387198553,9,14,5,5,8.0,8,764,246.0003952141395,8
wp14_2006,12,0.10798419816739549,0.04661263917852789,0.0,0.5458895806367177,0.2839079088631756,0.0,0.0515322791153078,8,4,9,14,9.0,9,-394,292.99999119068053,9
wp14_2006,13,0.05525598808760716,0.0439108938781564,0.0,0.2789976262323131,0.26745213909713494,0.0,0.03305562732192119,10,8,10,14,10.666666666666666,11,-866,359.9998845497319,10
wp14_2006,14,0.03878404394418374,0.0070506513043151415,0.0,0.19562234460173838,0.04294405344148873,0.0,0.015278231749499627,13,10,14,14,12.666666666666666,14,540,492.0001246189901,14
wp14_2006,15,0.0053489064261070555,0.013396237478198767,0.014499999999999999,0.026385247714201816,0.08159370153882858,0.023267008985879332,0.011081714634768607,14,13,13,10,12.0,13,-897,437.999610783251,13
wp14_2006,16,0.030295005484615427,0.08274722711314299,0.057999999999999996,0.15265376929717273,0.5039961827508054,0.09306803594351733,0.05701407753258614,7,11,6,3,6.666666666666667,7,-6,165.99999825874102,7
wp14_2006,17,0.1231619401028969,0.16418224967798284,0.0435,0.6227140585107431,1.0,0.069801026957638,0.11028139659362657,3,3,1,5,3.0,1,-930,34.99999080461984,1
wp151_2017,1,1.5543409480696722e-05,0.012536564981195155,0.07690000000000001,2.41645056382199e-05,0.03690036900369003,0.1110790119890221,0.02981736946355862,9,15,8,3,8.666666666666666,8,-552,297.99966358695394,8
wp151_2017,2,0.10016505093290312,0.04346009193480987,0.0,0.30292125696933025,0.1279212792127921,0.0,0.047875047622571,7,4,7,11,7.333333333333333,7,273,186.00000608136534,7
wp151_2017,3,7.553688220811145e-06,0.0,0.0,0.0,0.0,0.0,2.5178960736037152e-06,17,17,13,11,13.666666666666666,17,351,579.0002875506218,17
wp151_2017,4,0.00029550006731575825,0.0,0.0,0.0008708791802386986,0.0,0.0,9.850002243858609e-05,15,13,13,11,12.333333333333334,15,-962,458.9995825791734,15
wp151_2017,5,1.5449494528814445e-05,0.0,0.0,2.3880464642238403e-05,0.0,0.0,5.149831509604815e-06,16,16,13,11,13.333333333333334,16,-493,545.9996498636579,16
wp151_2017,6,0.004514498110671592,0.0,0.0,0.013631024207847686,0.0,0.0,0.0015048327035571973,13,11,13,11,11.666666666666666,13,855,411.0002484451322,13
wp151_2017,7,0.017894397350552253,0.0,0.0,0.054097849032414935,0.0,0.0,0.005964799116850751,11,10,13,11,11.333333333333334,12,293,390.0000675927745,12
wp151_2017,8,0.04010423173668743,0.14260342666109485,0.6923,0.12127036366597047,0.419741697416974,1.0,0.29166921946592744,1,8,3,1,4.0,2,830,74.00011046823664,2
wp151_2017,9,0.3306462756014305,0.06989134977016298,0.07690000000000001,1.0,0.2057195571955719,0.1110790119890221,0.1591458751238645,2,1,5,3,3.0,1,141,35.00000000567327,1
wp151_2017,10,0.1335291273661738,0.10091934809862098,0.0,0.4038292094324072,0.29704797047970466,0.0,0.07814949182159826,5,3,4,11,6.0,5,312,146.00000309182423,5
wp151_2017,11,2.2509712896349864e-05,0.012536564981195155,0.0,4.5233736051836565e-05,0.03690036900369003,0.0,0.004186358231363835,12,14,8,11,11.0,11,-810,380.9995809159079,11
wp151_2017,12,0.05147549785973806,0.23129962390305048,0.0,0.15566217977647281,0.6808118081180806,0.0,0.0942583739209295,4,7,2,11,6.666666666666667,6,620,174.00005911850496,6
wp151_2017,13,0.0952859819602535,0.0,0.0,0.28816476098356864,0.0,0.0,0.03176199398675116,8,5,13,11,9.666666666666666,9,595,315.0000241983189,9
wp151_2017,14,0.0018598443062144182,0.0,0.0,0.005602158777034652,0.0,0.0,0.0006199481020714727,14,12,13,11,12.0,14,-773,433.99972306525933,14
wp151_2017,15,0.0686906540834098,0.0,0.0,0.2077285443089083,0.0,0.0,0.022896884694469932,10,6,13,11,10.0,10,88,326.0000057144403,10
wp151_2017,16,0.02183882847890349,0.04701211867948183,0.15380000000000002,0.06602758038852218,0.1383763837638376,0.2221580239780442,0.07421698238612845,6,9,6,2,5.666666666666667,4,281,121.00005002916951,3
wp151_2017,17,0.13363905584061966,0.3397409109903888,0.0,0.4041616825130245,1.0,0.0,0.15779332227700282,3,2,1,11,4.666666666666667,3,542,126.00000150274337,4
wp152_2017,1,0.14480740998197658,0.1737675364972286,0.021400000000000002,0.5262843712129684,0.8454624841072697,0.028582876986777084,0.11332498215973504,3,3,2,5,3.3333333333333335,2,-561,37.99999445155284,2
wp152_2017,2,0.08264021087258604,0.044410916069869945,0.0321,0.3003407507295927,0.18140109405329094,0.04287431548016561,0.053050375647485326,6,4,8,3,5.0,4,-367,88.99999181083966,4
wp152_2017,3,0.02010396858651885,0.20387085387801757,0.021400000000000002,0.07305586101344541,1.0,0.028582876986777084,0.0817916074881788,4,9,1,5,5.0,4,-875,106.99984427185778,5
wp152_2017,4,0.0018204328991249237,0.018138087342764404,0.0053,0.006605251887920523,0.04652766347407141,0.007078936823827969,0.008419506747296442,15,14,12,9,11.666666666666666,12,-227,420.9998825018699,12
wp152_2017,5,0.054193644202555694,0.05016852322289101,0.0053,0.1969531065084215,0.2109581789306511,0.007078936823827969,0.036554055808482235,7,6,6,9,7.0,7,754,153.00004868418742,6
wp152_2017,6,0.01840570172149063,0.04485777513249247,0.021400000000000002,0.06688359381259822,0.1836950767601905,0.028582876986777084,0.028221158951327704,8,10,7,5,7.333333333333333,8,-11,173.99999746610757,7
wp152_2017,7,1.3166735920912907e-05,0.013302650556532252,0.0,3.6832111232649104e-05,0.02170460561143463,0.0,0.004438605764151055,17,15,15,14,14.666666666666666,16,769,646.0004690294344,16
wp152_2017,8,5.939763398687979e-06,0.021861720294456103,0.0053,1.056603587139447e-05,0.065643197458973,0.007078936823827969,0.009055886685951597,14,16,11,9,12.0,13,-403,457.9997138407979,14
