doc_x,sdg_x,score_a_norm,fuzz_x,rc2_x,rc_rank2_x,index1,doc_y,sdg_y,score_b_norm,fuzz_y,rc2_y,rc_rank2_y,doc,sdg,score_c_norm,fuzz,rc2,rc_rank2,dispersion
policybrief29,3,2.1158083841102085e-07,713,389.00043453426196,13,2853,policybrief29,9,0.0,-280,584.9997705916356,17,policybrief29,14,0.0,-10,551.9999928970004,16,1.4922150394236837e-14
policybrief29,14,4.829745841826254e-08,-10,551.9999928970004,16,2854,policybrief29,12,0.0,50,312.0000011348983,10,policybrief29,15,0.0,-509,151.99996715652446,5,7.775481632212665e-16
policybrief29,9,0.0,-280,584.9997705916356,17,2855,policybrief29,14,0.0,-10,551.9999928970004,16,policybrief29,16,0.0,-537,301.9999042715709,9,
policybrief28,11,1.0,847,18.000000018787055,1,2856,policybrief28,3,1.0,-127,269.99997075717357,9,policybrief28,11,1.0,847,18.000000018787055,1,
policybrief28,8,0.7913230360749132,-901,133.9999973415427,5,2857,policybrief28,17,0.4105785123966942,-721,221.99993125098953,7,policybrief28,1,0.7501187648456056,-849,66.99999152455561,3,0.04365862788526045
policybrief28,1,0.7569352450027041,-849,66.99999152455561,3,2858,policybrief28,16,0.2694214876033058,-705,253.99963532842676,8,policybrief28,2,0.7501187648456056,214,59.000008619104804,2,0.078131000067262
policybrief28,10,0.6432182214284367,505,306.00001134778574,11,2859,policybrief28,11,0.2552260573650948,847,18.000000018787055,1,policybrief28,6,0.7501187648456056,-512,125.99990884372788,4,0.06781407291247193
policybrief28,2,0.5826546001459973,214,59.000008619104804,2,2860,policybrief28,2,0.23581267217630847,214,59.000008619104804,2,policybrief28,15,0.7501187648456056,-652,136.99991314235123,6,0.06880905440217133
policybrief28,13,0.5549699922812936,931,305.0000602670312,10,2861,policybrief28,6,0.2203856749311292,-512,125.99990884372788,4,policybrief28,7,0.24988123515439428,-687,425.9998001827031,12,0.034315967202466
policybrief28,17,0.5547039836181665,-721,221.99993125098953,7,2862,policybrief28,1,0.1814508723599633,-849,66.99999152455561,3,policybrief28,8,0.24988123515439428,-901,133.9999973415427,5,0.03948625126618571
policybrief28,15,0.5463482567509407,-652,136.99991314235123,6,2863,policybrief28,15,0.13884297520661154,-652,136.99991314235123,6,policybrief28,16,0.24988123515439428,-705,253.99963532842676,8,0.044380457425513574
policybrief28,6,0.5354914382815406,-512,125.99990884372788,4,2864,policybrief28,8,0.1074380165289256,-901,133.9999973415427,5,policybrief28,3,0.0,-127,269.99997075717357,9,0.08025395662377079
policybrief28,3,0.3870030488690011,-127,269.99997075717357,9,2865,policybrief28,13,0.09256198347107442,931,305.0000602670312,10,policybrief28,4,0.0,824,482.00029520656983,13,0.04083910360177801
policybrief28,7,0.06491058770232691,-687,425.9998001827031,12,2866,policybrief28,10,0.06611570247933884,505,306.00001134778574,11,policybrief28,5,0.0,-429,533.9998138168065,14,0.0014310204686372831
policybrief28,4,0.0433799558038653,824,482.00029520656983,13,2867,policybrief28,12,0.0628099173553719,-526,568.9996264663484,15,policybrief28,9,0.0,16,683.0000131105278,17,0.0010340716149378302
policybrief28,5,0.00012888286624456328,-429,533.9998138168065,14,2868,policybrief28,4,0.057851239669421475,824,482.00029520656983,13,policybrief28,10,0.0,505,306.00001134778574,11,0.0011131088361658868
policybrief28,16,6.823210634810684e-06,-705,253.99963532842676,8,2869,policybrief28,5,0.04297520661157024,-429,533.9998138168065,14,policybrief28,12,0.0,-526,568.9996264663484,15,0.0006155250669921895
policybrief28,14,1.3146171331922208e-07,-498,682.9996961554178,16,2870,policybrief28,9,0.013223140495867765,16,683.0000131105278,17,policybrief28,13,0.0,931,305.0000602670312,10,5.828323541801172e-05
policybrief28,12,2.8868026475189976e-08,-526,568.9996264663484,15,2871,policybrief28,7,0.011570247933884297,-687,425.9998001827031,12,policybrief28,14,0.0,-498,682.9996961554178,16,4.462343441405451e-05
policybrief28,9,0.0,16,683.0000131105278,17,2872,policybrief28,14,0.0,-498,682.9996961554178,16,policybrief28,17,0.0,-721,221.99993125098953,7,
policybrief27,1,,979,3.0,1,2873,policybrief27,1,,979,3.0,1,policybrief27,1,,979,3.0,1,
policybrief26,14,1.0,-868,5.9999999975933935,1,2874,policybrief26,6,1.0,81,245.000018650941,6,policybrief26,14,1.0,-868,5.9999999975933935,1,
policybrief26,13,0.3046190146491583,-233,203.99999923346638,5,2875,policybrief26,14,0.9541759053954167,-868,5.9999999975933935,1,policybrief26,13,0.25493333333333335,-233,203.99999923346638,5,0.15222216597129373
policybrief26,9,0.015229560099972528,262,125.00000265085593,4,2876,policybrief26,8,0.41980783444198033,957,297.0003424498852,7,policybrief26,1,0.0196,755,57.00001677682279,2,0.05397816526053603
policybrief26,1,0.0029251156524118236,755,57.00001677682279,2,2877,policybrief26,12,0.41980783444198033,-957,441.9992164012858,14,policybrief26,2,0.0196,-318,380.9998353750582,11,0.05570592729035456
policybrief26,15,0.0009213507225135364,495,105.00001998267882,3,2878,policybrief26,1,0.28381374722838115,755,57.00001677682279,2,policybrief26,9,0.0196,262,125.00000265085593,4,0.02503098402735454
policybrief26,7,4.272445100174816e-05,-56,468.9999963419603,16,2879,policybrief26,17,0.27317073170731665,827,436.0005870443208,13,policybrief26,15,0.0196,495,105.00001998267882,3,0.023213251892214837
policybrief26,4,3.954787698451208e-05,-266,313.999974559835,8,2880,policybrief26,16,0.22172949002217282,745,362.00032301129283,9,policybrief26,3,0.0,359,450.0002188067544,15,0.016385066459644063
policybrief26,10,3.79262338199867e-05,158,433.00002112358743,12,2881,policybrief26,15,0.21138211382113803,495,105.00001998267882,3,policybrief26,4,0.0,-266,313.999974559835,8,0.01489146085147254
policybrief26,11,2.5373690380239416e-05,-888,368.99984164043485,10,2882,policybrief26,3,0.18625277161862508,359,450.0002188067544,15,policybrief26,5,0.0,301,521.00008754742,17,0.011561789886428121
policybrief26,6,1.4374082414743004e-05,81,245.000018650941,6,2883,policybrief26,9,0.178861788617886,262,125.00000265085593,4,policybrief26,6,0.0,81,245.000018650941,6,0.010662989553371043
policybrief26,5,1.3422555114262169e-05,301,521.00008754742,17,2884,policybrief26,4,0.1226903178122689,-266,313.999974559835,8,policybrief26,7,0.0,-56,468.9999963419603,16,0.00501708914916257
policybrief26,8,1.2286842442942856e-05,957,297.0003424498852,7,2885,policybrief26,11,0.11086474501108637,-888,368.99984164043485,10,policybrief26,8,0.0,957,297.0003424498852,7,0.00409654321989509
policybrief26,16,7.077579228174927e-07,745,362.00032301129283,9,2886,policybrief26,2,0.052722345405272174,-318,380.9998353750582,11,policybrief26,10,0.0,158,433.00002112358743,12,0.0009265361302920252
policybrief26,2,8.834488828590691e-08,-318,380.9998353750582,11,2887,policybrief26,13,0.044345898004434545,-233,203.99999923346638,5,policybrief26,11,0.0,-888,368.99984164043485,10,0.0006555182506980372
policybrief26,3,5.698420574586786e-08,359,450.0002188067544,15,2888,policybrief26,10,0.03843311160384327,158,433.00002112358743,12,policybrief26,12,0.0,-957,441.9992164012858,14,0.0004923672924921268
policybrief26,17,4.2726812855121585e-08,827,436.0005870443208,13,2889,policybrief26,5,0.004434589800443454,301,521.00008754742,17,policybrief26,16,0.0,745,362.00032301129283,9,6.555132408044732e-06
policybrief26,12,0.0,-957,441.9992164012858,14,2890,policybrief26,7,0.0,-56,468.9999963419603,16,policybrief26,17,0.0,827,436.0005870443208,13,
policybrief25,11,1.0,823,9.00000000228184,1,2891,policybrief25,3,1.0,-444,225.99992097905383,6,policybrief25,13,1.0,3,30.000000008438466,2,
policybrief25,13,0.4412094272939265,3,30.000000008438466,2,2892,policybrief25,11,0.6868649061715355,823,9.00000000228184,1,policybrief25,11,0.7499999999999999,823,9.00000000228184,1,0.026614045361243538
policybrief25,6,0.258353012962388,-253,49.99999749284844,4,2893,policybrief25,1,0.5303690237220516,-21,42.999999154837475,3,policybrief25,1,0.1875578168362627,-21,42.999999154837475,3,0.03275403224510486
policybrief25,14,0.2198187669498977,135,356.00000306422555,10,2894,policybrief25,6,0.4054652880354504,-253,49.99999749284844,4,policybrief25,2,0.1875578168362627,340,107.0000324512927,5,0.013831510949637974
policybrief25,1,0.19247879035435772,-21,42.999999154837475,3,2895,policybrief25,13,0.34408968677801743,3,30.000000008438466,2,policybrief25,6,0.12511563367252546,-253,49.99999749284844,4,0.01257888245432893
policybrief25,15,0.1806760714961279,663,301.00004295810675,7,2896,policybrief25,17,0.23042836041358933,-581,404.9996459529395,11,policybrief25,8,0.062442183163737286,191,305.0000828379999,8,0.0074456497249569134
policybrief25,2,0.15764807199387865,340,107.0000324512927,5,2897,policybrief25,2,0.155096011816839,340,107.0000324512927,5,policybrief25,3,0.0,-444,225.99992097905383,6,0.00815236674933724
policybrief25,10,0.040832514770376464,-664,351.9999113945164,9,2898,policybrief25,9,0.13884785819793205,-482,496.99960527517055,14,policybrief25,4,0.0,-393,489.9998857334804,13,0.0050921715893079535
policybrief25,3,0.0007403286284245434,-444,225.99992097905383,6,2899,policybrief25,12,0.10930576070901035,493,481.0003500108583,12,policybrief25,5,0.0,762,544.0002732049493,17,0.003955791742249631
policybrief25,7,0.00014120066887257543,997,533.0002303843394,16,2900,policybrief25,8,0.103397341211226,191,305.0000828379999,8,policybrief25,7,0.0,997,533.0002303843394,16,0.0035588101111469713
policybrief25,4,0.00013070310137359487,-393,489.9998857334804,13,2901,policybrief25,15,0.09571639586410631,663,301.00004295810675,7,policybrief25,9,0.0,-482,496.99960527517055,14,0.003049711696907758
policybrief25,5,4.436721614710601e-05,762,544.0002732049493,17,2902,policybrief25,10,0.07385524372230427,-664,351.9999113945164,9,policybrief25,10,0.0,-664,351.9999113945164,9,0.0018171074140563362
policybrief25,8,4.061404673819817e-05,191,305.0000828379999,8,2903,policybrief25,16,0.04726735598227474,-903,508.9995325276486,15,policybrief25,12,0.0,493,481.0003500108583,12,0.0007440949574836068
policybrief25,16,2.348852643278702e-06,-903,508.9995325276486,15,2904,policybrief25,14,0.04579025110782864,135,356.00000306422555,10,policybrief25,14,0.0,135,356.00000306422555,10,0.0006988798491609199
policybrief25,17,1.5113619534707782e-07,-581,404.9996459529395,11,2905,policybrief25,4,0.03643525356967011,-393,489.9998857334804,13,policybrief25,15,0.0,663,301.00004295810675,7,0.00044250739867446656
policybrief25,12,9.937658958743028e-09,493,481.0003500108583,12,2906,policybrief25,5,0.03545051698670605,762,544.0002732049493,17,policybrief25,16,0.0,-903,508.9995325276486,15,0.0004189129341098952
policybrief25,9,0.0,-482,496.99960527517055,14,2907,policybrief25,7,0.0,997,533.0002303843394,16,policybrief25,17,0.0,-581,404.9996459529395,11,
policybrief24,7,1.0,-87,3.0,1,2908,policybrief24,7,1.0,-87,3.0,1,policybrief24,7,1.0,-87,3.0,1,
policybrief24,13,0.39417077479110796,903,129.0000027656496,4,2909,policybrief24,12,0.5377813504823151,605,184.00003902621978,6,policybrief24,13,0.33333333333333337,903,129.0000027656496,4,0.011020697241606404
policybrief24,1,0.1259992491460497,144,202.00000143753198,8,2910,policybrief24,8,0.47266881028938895,-604,97.99991961118619,3,policybrief24,4,0.04162812210915819,194,331.0000346454007,11,0.05218239109461294
policybrief24,17,0.11655928553327785,-760,56.99998312581211,2,2911,policybrief24,17,0.18971061093247585,-760,56.99998312581211,2,policybrief24,8,0.04162812210915819,-604,97.99991961118619,3,0.005482369859309914
policybrief24,2,0.08781160458971807,-447,193.99998199655232,7,2912,policybrief24,2,0.12218649517684886,-447,193.99998199655232,7,policybrief24,9,0.04162812210915819,-650,173.99993787313292,5,0.0016340331047037706
policybrief24,12,0.0721307870977587,605,184.00003902621978,6,2913,policybrief24,16,0.0868167202572347,-442,285.99973065605826,9,policybrief24,16,0.04162812210915819,-442,285.99973065605826,9,0.0005313497677932894
policybrief24,9,0.045996427891582925,-650,173.99993787313292,5,2914,policybrief24,1,0.07919037018715476,144,202.00000143753198,8,policybrief24,17,0.04162812210915819,-760,56.99998312581211,2,0.0004219737302005791
policybrief24,8,0.019890757725874467,-604,97.99991961118619,3,2915,policybrief24,11,0.07597493610355345,-467,351.9998328329442,12,policybrief24,1,0.0,144,202.00000143753198,8,0.0015522113705246298
policybrief24,4,0.007932577458385513,194,331.0000346454007,11,2916,policybrief24,10,0.06109324758842443,-556,324.9998718773966,10,policybrief24,2,0.0,-447,193.99998199655232,7,0.0011035612557847708
policybrief24,10,8.848721490568583e-05,-556,324.9998718773966,10,2917,policybrief24,9,0.05305466237942122,-650,173.99993787313292,5,policybrief24,3,0.0,-816,543.999420525975,16,0.0009367034569566195
policybrief24,15,5.947305790800722e-05,-453,489.9998682882198,13,2918,policybrief24,13,0.037657679940638136,903,129.0000027656496,4,policybrief24,5,0.0,953,509.00049335796325,14,0.0004719549260587887
policybrief24,11,5.919211820640662e-05,-467,351.9998328329442,12,2919,policybrief24,3,0.014469453376205784,-816,543.999420525975,16,policybrief24,6,0.0,-852,537.9996301593421,15,6.95040357061414e-05
policybrief24,6,3.352125870688624e-05,-852,537.9996301593421,15,2920,policybrief24,5,0.004823151125401929,953,509.00049335796325,14,policybrief24,10,0.0,-556,324.9998718773966,10,7.700744118864726e-06
policybrief24,5,3.130058650500208e-05,953,509.00049335796325,14,2921,policybrief24,4,0.0,194,331.0000346454007,11,policybrief24,11,0.0,-467,351.9998328329442,12,3.2657557185237274e-10
policybrief24,16,1.6268223771964223e-06,-442,285.99973065605826,9,2922,policybrief24,6,0.0,-852,537.9996301593421,15,policybrief24,12,0.0,605,184.00003902621978,6,8.821836823156728e-13
policybrief24,3,1.0804818912267867e-07,-816,543.999420525975,16,2923,policybrief24,14,0.0,-36,657.9999705013145,17,policybrief24,14,0.0,-36,657.9999705013145,17,3.891470390896712e-15
policybrief24,14,0.0,-36,657.9999705013145,17,2924,policybrief24,15,0.0,-453,489.9998682882198,13,policybrief24,15,0.0,-453,489.9998682882198,13,
policybrief23,7,1.0,-808,3.0,1,2925,policybrief23,7,1.0,-808,3.0,1,policybrief23,7,1.0,-808,3.0,1,
policybrief23,17,0.19740745145450247,13,36.000000036332,2,2926,policybrief23,12,0.46368715083798884,598,150.00002406276639,4,policybrief23,9,0.20005439956480348,993,45.000022065414264,3,0.023402352030321285
policybrief23,13,0.19538089711050546,314,162.00000321703638,5,2927,policybrief23,8,0.4117318435754191,-654,165.99995780837335,6,policybrief23,13,0.11995104039167685,314,162.00000321703638,5,0.022938905404572777
policybrief23,9,0.16582217012343126,993,45.000022065414264,3,2928,policybrief23,17,0.13296089385474863,13,36.000000036332,2,policybrief23,17,0.03998368013055895,13,36.000000036332,2,0.004259991885601093
policybrief23,12,0.1425488730446054,598,150.00002406276639,4,2929,policybrief23,9,0.09944134078212293,993,45.000022065414264,3,policybrief23,1,0.0,-707,389.99969336964097,11,0.005344503466765717
policybrief23,8,0.009581371973452291,-654,165.99995780837335,6,2930,policybrief23,2,0.06256983240223465,-58,412.9999588288648,13,policybrief23,2,0.0,-58,412.9999588288648,13,0.001135760592391671
policybrief23,14,0.002077887541292909,537,339.0000514355373,9,2931,policybrief23,11,0.045437616387337065,137,270.0000315584836,7,policybrief23,3,0.0,357,491.0002923748052,15,0.0006581601141999226
policybrief23,4,0.001320064568712433,-626,380.9999163655066,10,2932,policybrief23,16,0.03798882681564246,-239,409.9998543428404,12,policybrief23,4,0.0,-626,380.9999163655066,10,0.00046491527633605445
policybrief23,10,0.0009014607081619289,-573,322.9998978540266,8,2933,policybrief23,3,0.029608938547486037,357,491.0002923748052,15,policybrief23,5,0.0,-498,572.9997420535897,17,0.00028360352620207486
policybrief23,11,0.0008781678280599999,137,270.0000315584836,7,2934,policybrief23,1,0.019180633147113595,-707,389.99969336964097,11,policybrief23,6,0.0,535,490.00019176331705,14,0.00011727468390225867
policybrief23,15,4.720182588323264e-05,386,498.00011227012465,16,2935,policybrief23,10,0.017877094972067045,-573,322.9998978540266,8,policybrief23,8,0.0,-654,165.99995780837335,6,0.00010624964037616733
policybrief23,6,2.6567241419276017e-05,535,490.00019176331705,14,2936,policybrief23,13,0.012476722532588455,314,162.00000321703638,5,policybrief23,10,0.0,-573,322.9998978540266,8,5.177927962462417e-05
policybrief23,1,2.5096555264494945e-05,-707,389.99969336964097,11,2937,policybrief23,14,0.007821229050279332,537,339.0000514355373,9,policybrief23,11,0.0,137,270.0000315584836,7,2.0325322595640958e-05
policybrief23,5,2.480155851762349e-05,-498,572.9997420535897,17,2938,policybrief23,4,0.00335195530726257,-626,380.9999163655066,10,policybrief23,12,0.0,598,150.00002406276639,4,3.7176952611630272e-06
policybrief23,16,1.2075954357773829e-06,-239,409.9998543428404,12,2939,policybrief23,6,0.002793296089385476,535,490.00019176331705,14,policybrief23,14,0.0,537,339.0000514355373,9,2.5997104432182043e-06
policybrief23,2,5.8193833132393084e-08,-58,412.9999588288648,13,2940,policybrief23,5,0.0,-498,572.9997420535897,17,policybrief23,15,0.0,386,498.00011227012465,16,1.1288407382136035e-15
